EmprestimoID,UsuarioID,LivroID,Data_Emprestimo,Data_Devolucao
1174,72,45,2023-06-12 18:50:07.016735,2023-05-31 18:50:07.035097
1175,22,15,2023-07-11 18:50:07.016739,2023-09-12 18:50:07.035100
1176,96,36,2023-01-18 18:50:07.016742,2022-09-29 18:50:07.035104
1177,49,85,2023-07-25 18:50:07.016746,2022-10-07 18:50:07.035107
1178,28,53,2023-03-03 18:50:07.016749,2023-08-22 18:50:07.035111
1179,100,59,2022-12-23 18:50:07.016753,2023-04-08 18:50:07.035114
1180,40,40,2023-03-20 18:50:07.016756,2023-07-28 18:50:07.035118
1181,89,59,2023-07-15 18:50:07.016760,2023-07-09 18:50:07.035121
1182,75,8,2023-04-11 18:50:07.016763,2022-12-11 18:50:07.035125
1183,38,84,2022-12-28 18:50:07.016767,2022-11-09 18:50:07.035128
1184,84,20,2023-01-21 18:50:07.016770,2023-07-30 18:50:07.035132
1185,41,27,2023-05-12 18:50:07.016774,2022-12-14 18:50:07.035135
1186,79,60,2023-02-23 18:50:07.016777,2023-08-02 18:50:07.035139
1187,6,47,2022-11-17 18:50:07.016781,2022-10-25 18:50:07.035142
1188,42,52,2023-09-13 18:50:07.016784,2022-12-12 18:50:07.035146
1189,90,87,2022-11-08 18:50:07.016788,2023-02-18 18:50:07.035149
1190,28,14,2023-09-06 18:50:07.016791,2023-03-07 18:50:07.035153
1191,60,80,2022-11-18 18:50:07.016795,2022-10-11 18:50:07.035156
1192,47,6,2022-12-27 18:50:07.016798,2023-05-09 18:50:07.035160
1193,100,33,2022-11-20 18:50:07.016802,2023-04-09 18:50:07.035163
1194,83,24,2023-01-30 18:50:07.016812,2022-12-27 18:50:07.035167
1195,87,36,2023-07-13 18:50:07.016816,2023-02-22 18:50:07.035170
1196,83,34,2023-03-07 18:50:07.016819,2023-06-25 18:50:07.035174
1197,35,82,2022-11-24 18:50:07.016823,2023-04-20 18:50:07.035177
1198,73,84,2022-11-20 18:50:07.016827,2023-02-11 18:50:07.035181
1199,78,52,2023-04-19 18:50:07.016830,2023-02-07 18:50:07.035184
1200,8,17,2023-05-26 18:50:07.016834,2023-07-17 18:50:07.035187
1201,36,95,2023-01-07 18:50:07.016837,2023-09-10 18:50:07.035191
1202,78,98,2023-05-10 18:50:07.016840,2023-07-25 18:50:07.035195
1203,81,39,2023-02-06 18:50:07.016844,2023-06-29 18:50:07.035198
1204,44,96,2023-09-02 18:50:07.016847,2022-11-19 18:50:07.035202
1205,91,12,2023-08-01 18:50:07.016851,2023-03-22 18:50:07.035205
1206,16,55,2023-06-06 18:50:07.016855,2023-07-23 18:50:07.035209
1207,98,92,2023-05-04 18:50:07.016858,2023-09-08 18:50:07.035212
1208,9,84,2022-12-25 18:50:07.016862,2023-03-19 18:50:07.035216
1209,91,64,2023-08-14 18:50:07.016865,2022-11-15 18:50:07.035219
1210,33,35,2023-08-24 18:50:07.016869,2023-08-18 18:50:07.035223
1211,15,74,2022-12-22 18:50:07.016873,2023-05-18 18:50:07.035226
1212,2,60,2022-10-18 18:50:07.016876,2023-05-30 18:50:07.035230
1213,11,36,2022-12-24 18:50:07.016880,2023-02-11 18:50:07.035233
1214,1,68,2022-11-13 18:50:07.016883,2023-01-29 18:50:07.035238
1215,71,78,2023-03-15 18:50:07.016886,2023-02-19 18:50:07.035243
1216,79,80,2023-02-10 18:50:07.016890,2022-10-22 18:50:07.035246
1217,94,46,2023-03-01 18:50:07.016894,2022-12-07 18:50:07.035250
1218,69,71,2022-12-01 18:50:07.016897,2022-11-05 18:50:07.035253
1219,60,30,2023-01-28 18:50:07.016901,2023-08-05 18:50:07.035256
1220,83,73,2023-06-25 18:50:07.016904,2023-06-05 18:50:07.035260
1221,22,50,2023-08-05 18:50:07.016908,2022-10-27 18:50:07.035263
1222,49,6,2023-08-03 18:50:07.016911,2022-12-21 18:50:07.035267
1223,74,34,2023-01-23 18:50:07.016915,2022-10-05 18:50:07.035270
1224,88,65,2023-08-20 18:50:07.016918,2023-04-26 18:50:07.035274
1225,3,26,2023-02-09 18:50:07.016922,2023-01-16 18:50:07.035277
1226,45,97,2023-09-10 18:50:07.016926,2023-02-10 18:50:07.035281
1227,80,95,2023-05-11 18:50:07.016929,2023-06-17 18:50:07.035285
1228,40,15,2023-03-14 18:50:07.016936,2023-01-08 18:50:07.035288
1229,58,66,2023-06-29 18:50:07.016939,2022-12-21 18:50:07.035292
1230,13,18,2023-02-11 18:50:07.016943,2023-01-18 18:50:07.035295
1231,26,98,2023-01-09 18:50:07.016947,2023-03-01 18:50:07.035299
1232,64,9,2023-05-22 18:50:07.016951,2023-06-15 18:50:07.035302
1233,25,14,2023-02-16 18:50:07.016955,2023-04-30 18:50:07.035313
1234,76,70,2022-09-27 18:50:07.016958,2023-01-03 18:50:07.035319
1235,17,16,2022-11-29 18:50:07.016962,2023-02-08 18:50:07.035325
1236,49,39,2023-08-20 18:50:07.016965,2022-11-09 18:50:07.035331
1237,89,67,2023-06-02 18:50:07.016969,2023-04-01 18:50:07.035337
1238,49,48,2023-08-27 18:50:07.016972,2022-12-18 18:50:07.035343
1239,55,5,2023-07-01 18:50:07.016976,2022-11-16 18:50:07.035348
1240,76,55,2022-10-04 18:50:07.016980,2023-01-11 18:50:07.035352
1241,48,14,2023-04-08 18:50:07.016984,2023-07-08 18:50:07.035355
1242,99,72,2023-08-17 18:50:07.016987,2023-04-29 18:50:07.035358
1243,88,57,2022-11-29 18:50:07.016991,2023-05-29 18:50:07.035362
1244,93,75,2022-10-06 18:50:07.016994,2023-08-18 18:50:07.035366
1245,79,75,2023-07-30 18:50:07.016998,2023-03-04 18:50:07.035369
1246,66,55,2022-12-07 18:50:07.017003,2022-11-13 18:50:07.035373
1247,10,32,2022-12-19 18:50:07.017006,2023-08-20 18:50:07.035377
1248,84,33,2023-05-09 18:50:07.017010,2023-05-09 18:50:07.035380
1249,68,85,2023-03-17 18:50:07.017013,2022-11-23 18:50:07.035384
1250,26,36,2022-11-16 18:50:07.017017,2023-02-02 18:50:07.035387
1251,99,3,2023-03-30 18:50:07.017020,2023-02-28 18:50:07.035391
1252,61,53,2023-07-07 18:50:07.017024,2023-06-16 18:50:07.035394
1253,92,91,2023-08-11 18:50:07.017027,2023-03-25 18:50:07.035398
1254,1,5,2023-03-17 18:50:07.017031,2023-08-08 18:50:07.035402
1255,25,95,2023-08-23 18:50:07.017034,2022-09-30 18:50:07.035405
1256,75,68,2023-03-28 18:50:07.017038,2023-05-22 18:50:07.035409
1257,35,72,2022-12-11 18:50:07.017042,2022-10-30 18:50:07.035412
1258,64,23,2023-01-15 18:50:07.017045,2023-01-29 18:50:07.035416
1259,95,40,2022-10-23 18:50:07.017049,2023-07-10 18:50:07.035419
1260,29,61,2023-02-05 18:50:07.017053,2023-02-01 18:50:07.035423
1261,91,86,2023-03-25 18:50:07.017056,2023-03-15 18:50:07.035426
1262,14,76,2023-09-06 18:50:07.017060,2023-04-15 18:50:07.035430
1263,100,17,2023-08-27 18:50:07.017063,2023-06-19 18:50:07.035433
1264,24,84,2022-11-20 18:50:07.017067,2023-02-16 18:50:07.035437
1265,97,19,2023-09-17 18:50:07.017071,2023-03-29 18:50:07.035440
1266,81,22,2023-02-01 18:50:07.017074,2023-07-06 18:50:07.035444
1267,43,79,2022-12-17 18:50:07.017078,2023-04-07 18:50:07.035447
1268,36,64,2023-02-26 18:50:07.017081,2022-11-10 18:50:07.035451
1269,80,69,2023-04-21 18:50:07.017085,2023-05-04 18:50:07.035454
1270,64,27,2023-07-15 18:50:07.017088,2022-12-16 18:50:07.035458
1271,6,99,2023-05-07 18:50:07.017092,2023-02-15 18:50:07.035461
1272,64,3,2023-01-10 18:50:07.017095,2023-06-10 18:50:07.035465
1273,45,81,2023-05-29 18:50:07.017099,2023-02-13 18:50:07.035469
1274,13,92,2022-11-14 18:50:07.017102,2023-01-16 18:50:07.035472
1275,38,75,2022-10-15 18:50:07.017106,2023-07-05 18:50:07.035476
1276,73,80,2023-07-19 18:50:07.017109,2023-06-14 18:50:07.035480
1277,81,11,2023-07-22 18:50:07.017113,2023-08-10 18:50:07.035483
1278,64,58,2023-08-04 18:50:07.017117,2023-01-15 18:50:07.035487
1279,54,74,2023-04-19 18:50:07.017120,2023-01-22 18:50:07.035490
1280,64,23,2023-02-12 18:50:07.017124,2023-09-16 18:50:07.035494
1281,40,88,2022-11-11 18:50:07.017128,2022-10-17 18:50:07.035497
1282,8,24,2022-12-20 18:50:07.017131,2023-08-25 18:50:07.035501
1283,8,92,2023-02-04 18:50:07.017134,2023-09-26 18:50:07.035504
1284,20,79,2023-07-23 18:50:07.017138,2023-02-01 18:50:07.035508
1285,69,26,2023-03-31 18:50:07.017142,2023-02-19 18:50:07.035511
1286,52,94,2023-04-12 18:50:07.017145,2023-07-12 18:50:07.035515
1287,63,97,2023-06-28 18:50:07.017149,2023-07-02 18:50:07.035519
1288,33,97,2023-06-27 18:50:07.017153,2022-10-30 18:50:07.035522
1289,94,87,2023-09-12 18:50:07.017156,2023-06-20 18:50:07.035526
1290,13,75,2022-11-02 18:50:07.017159,2023-09-18 18:50:07.035530
1291,54,70,2023-07-28 18:50:07.017163,2023-08-05 18:50:07.035533
1292,4,77,2022-10-28 18:50:07.017167,2023-03-08 18:50:07.035537
1293,59,92,2022-11-27 18:50:07.017170,2023-06-17 18:50:07.035540
1294,31,8,2022-11-19 18:50:07.017174,2022-11-22 18:50:07.035544
1295,98,96,2022-12-06 18:50:07.017177,2022-12-07 18:50:07.035547
1296,12,66,2023-07-20 18:50:07.017181,2023-01-13 18:50:07.035551
1297,75,46,2022-11-04 18:50:07.017184,2023-08-18 18:50:07.035555
1298,67,97,2023-07-25 18:50:07.017189,2023-06-14 18:50:07.035558
1299,47,45,2023-05-14 18:50:07.017194,2023-09-08 18:50:07.035562
1300,6,29,2023-02-09 18:50:07.017198,2023-08-12 18:50:07.035565
1301,35,21,2022-12-09 18:50:07.017201,2023-09-06 18:50:07.035568
1302,61,62,2023-05-03 18:50:07.017205,2023-04-14 18:50:07.035572
1303,69,64,2023-08-07 18:50:07.017209,2023-05-16 18:50:07.035576
1304,72,88,2023-02-11 18:50:07.017212,2023-01-16 18:50:07.035579
1305,18,60,2022-11-23 18:50:07.017215,2023-07-26 18:50:07.035583
1306,44,61,2022-11-01 18:50:07.017219,2023-05-20 18:50:07.035586
1307,47,5,2022-11-10 18:50:07.017222,2023-07-29 18:50:07.035590
1308,50,46,2023-05-15 18:50:07.017226,2023-04-11 18:50:07.035593
1309,88,48,2023-09-12 18:50:07.017230,2022-10-09 18:50:07.035597
1310,54,85,2022-12-04 18:50:07.017233,2022-10-09 18:50:07.035600
1311,14,7,2023-01-10 18:50:07.017236,2023-06-22 18:50:07.035604
1312,24,27,2023-02-02 18:50:07.017240,2023-04-27 18:50:07.035607
1313,70,60,2023-08-27 18:50:07.017244,2022-09-26 18:50:07.035611
1314,81,12,2023-04-30 18:50:07.017247,2023-08-27 18:50:07.035614
1315,22,69,2023-04-14 18:50:07.017251,2023-06-02 18:50:07.035618
1316,98,10,2022-10-04 18:50:07.017254,2023-06-21 18:50:07.035621
1317,39,100,2023-01-23 18:50:07.017258,2022-10-12 18:50:07.035625
1318,7,87,2023-06-19 18:50:07.017261,2023-02-21 18:50:07.035629
1319,67,81,2022-09-29 18:50:07.017265,2023-07-16 18:50:07.035632
1320,20,77,2023-07-13 18:50:07.017268,2023-07-20 18:50:07.035636
1321,72,49,2022-10-10 18:50:07.017272,2022-10-14 18:50:07.035639
1322,86,19,2022-11-27 18:50:07.017275,2023-01-15 18:50:07.035643
1323,58,40,2023-01-24 18:50:07.017279,2023-01-10 18:50:07.035646
1324,94,89,2022-11-16 18:50:07.017282,2022-12-18 18:50:07.035650
1325,97,61,2023-06-06 18:50:07.017286,2023-09-10 18:50:07.035653
1326,17,55,2022-11-19 18:50:07.017289,2023-04-09 18:50:07.035657
1327,57,53,2023-06-20 18:50:07.017293,2023-01-04 18:50:07.035661
1328,82,88,2023-05-28 18:50:07.017297,2022-11-17 18:50:07.035664
1329,98,41,2022-11-11 18:50:07.017300,2022-12-26 18:50:07.035668
1330,38,91,2023-06-24 18:50:07.017304,2023-09-03 18:50:07.035671
1331,5,76,2022-10-24 18:50:07.017307,2023-03-15 18:50:07.035676
1332,49,1,2023-01-22 18:50:07.017311,2023-08-22 18:50:07.035679
1333,40,44,2023-04-26 18:50:07.017314,2022-11-17 18:50:07.035683
1334,64,26,2023-01-10 18:50:07.017318,2023-09-02 18:50:07.035686
1335,6,35,2022-11-03 18:50:07.017322,2023-05-23 18:50:07.035690
1336,69,98,2023-01-19 18:50:07.017325,2023-05-08 18:50:07.035694
1337,68,77,2023-09-24 18:50:07.017329,2023-05-01 18:50:07.035697
1338,58,84,2023-02-08 18:50:07.017332,2023-07-28 18:50:07.035701
1339,5,62,2023-05-13 18:50:07.017336,2023-06-24 18:50:07.035704
1340,33,46,2023-08-02 18:50:07.017339,2023-01-10 18:50:07.035708
1341,38,57,2022-12-13 18:50:07.017343,2023-09-04 18:50:07.035712
1342,74,33,2022-11-19 18:50:07.017346,2023-04-22 18:50:07.035715
1343,11,38,2023-07-15 18:50:07.017349,2023-05-26 18:50:07.035719
1344,83,42,2022-10-18 18:50:07.017353,2023-09-01 18:50:07.035722
1345,53,10,2023-01-17 18:50:07.017357,2022-11-26 18:50:07.035726
1346,86,8,2023-09-22 18:50:07.017360,2023-01-26 18:50:07.035729
1347,3,14,2022-12-09 18:50:07.017364,2023-07-18 18:50:07.035733
1348,62,81,2023-06-17 18:50:07.017367,2022-10-05 18:50:07.035736
1349,90,87,2023-09-08 18:50:07.017371,2023-07-06 18:50:07.035740
1350,25,46,2023-06-05 18:50:07.017375,2023-07-07 18:50:07.035743
1351,3,73,2023-08-15 18:50:07.017378,2023-03-29 18:50:07.035747
1352,20,72,2022-11-22 18:50:07.017381,2023-09-02 18:50:07.035751
1353,62,33,2023-05-30 18:50:07.017385,2022-10-24 18:50:07.035754
1354,90,44,2022-11-06 18:50:07.017389,2023-06-19 18:50:07.035758
1355,47,47,2023-06-15 18:50:07.017392,2023-03-11 18:50:07.035761
1356,83,45,2023-03-05 18:50:07.017396,2023-02-04 18:50:07.035765
1357,69,33,2023-04-13 18:50:07.017399,2022-12-13 18:50:07.035768
1358,64,43,2022-10-13 18:50:07.017404,2023-02-14 18:50:07.035772
1359,76,54,2023-04-08 18:50:07.017408,2022-10-17 18:50:07.035775
1360,33,18,2023-05-25 18:50:07.017411,2022-11-26 18:50:07.035779
1361,25,28,2022-11-23 18:50:07.017416,2022-12-10 18:50:07.035782
1362,19,23,2023-02-13 18:50:07.017419,2023-06-11 18:50:07.035786
1363,95,9,2023-06-25 18:50:07.017422,2022-12-23 18:50:07.035789
1364,2,59,2023-08-18 18:50:07.017426,2023-05-30 18:50:07.035793
1365,46,73,2023-08-11 18:50:07.017430,2023-01-02 18:50:07.035796
1366,6,13,2023-06-21 18:50:07.017434,2022-11-09 18:50:07.035800
1367,4,36,2022-10-30 18:50:07.017437,2023-04-02 18:50:07.035803
1368,5,89,2023-03-31 18:50:07.017441,2023-02-22 18:50:07.035815
1369,100,87,2023-09-21 18:50:07.017444,2022-12-11 18:50:07.035818
1370,99,2,2023-01-23 18:50:07.017448,2022-11-09 18:50:07.035822
1371,77,14,2022-12-29 18:50:07.017452,2022-12-02 18:50:07.035825
1372,86,67,2022-10-12 18:50:07.017455,2023-03-27 18:50:07.035829
1373,35,83,2023-09-19 18:50:07.017458,2023-06-16 18:50:07.035832
1374,86,50,2022-11-17 18:50:07.017462,2023-06-25 18:50:07.035836
1375,28,33,2022-10-11 18:50:07.017466,2023-05-23 18:50:07.035840
1376,50,25,2023-09-19 18:50:07.017469,2022-10-22 18:50:07.035843
1377,44,92,2023-05-24 18:50:07.017473,2023-04-21 18:50:07.035847
1378,77,45,2023-09-08 18:50:07.017476,2023-03-10 18:50:07.035850
1379,55,93,2023-01-21 18:50:07.017480,2023-05-20 18:50:07.035854
1380,96,61,2023-09-06 18:50:07.017483,2022-10-22 18:50:07.035857
1381,1,10,2023-03-30 18:50:07.017487,2022-12-27 18:50:07.035861
1382,63,53,2023-03-27 18:50:07.017490,2023-09-05 18:50:07.035864
1383,44,10,2023-06-16 18:50:07.017494,2023-02-06 18:50:07.035868
1384,36,64,2023-01-04 18:50:07.017498,2023-02-09 18:50:07.035872
1385,100,2,2022-11-04 18:50:07.017501,2023-04-01 18:50:07.035875
1386,45,19,2022-10-08 18:50:07.017505,2022-12-11 18:50:07.035879
1387,34,77,2023-05-07 18:50:07.017509,2022-10-24 18:50:07.035882
1388,92,61,2022-12-11 18:50:07.017512,2023-07-21 18:50:07.035886
1389,88,99,2022-11-08 18:50:07.017515,2023-06-23 18:50:07.035889
1390,24,23,2022-12-17 18:50:07.017519,2022-11-28 18:50:07.035893
1391,23,64,2023-06-15 18:50:07.017523,2023-02-24 18:50:07.035896
1392,28,18,2023-06-09 18:50:07.017526,2023-06-17 18:50:07.035900
1393,28,8,2023-07-27 18:50:07.017530,2022-11-24 18:50:07.035903
1394,56,18,2023-09-01 18:50:07.017534,2023-07-05 18:50:07.035907
1395,2,74,2022-11-22 18:50:07.017537,2023-04-04 18:50:07.035910
1396,54,33,2023-04-25 18:50:07.017540,2023-02-24 18:50:07.035914
1397,99,46,2023-07-25 18:50:07.017544,2023-06-27 18:50:07.035917
1398,90,44,2023-02-26 18:50:07.017547,2022-10-21 18:50:07.035921
1399,76,88,2022-10-14 18:50:07.017551,2023-08-25 18:50:07.035924
1400,33,37,2023-02-01 18:50:07.017555,2023-04-01 18:50:07.035928
1401,25,56,2023-07-15 18:50:07.017558,2023-09-12 18:50:07.035932
1402,100,74,2023-04-06 18:50:07.017561,2022-10-01 18:50:07.035940
1403,39,96,2023-01-27 18:50:07.017565,2022-10-20 18:50:07.035944
1404,57,61,2023-04-25 18:50:07.017569,2023-08-08 18:50:07.035947
1405,18,23,2023-03-15 18:50:07.017572,2023-06-18 18:50:07.035951
1406,75,56,2022-10-07 18:50:07.017576,2023-03-17 18:50:07.035954
1407,87,12,2023-06-29 18:50:07.017580,2022-11-12 18:50:07.035958
1408,55,34,2023-09-20 18:50:07.017583,2023-05-04 18:50:07.035962
1409,75,19,2023-06-09 18:50:07.017587,2023-06-10 18:50:07.035965
1410,89,35,2022-12-15 18:50:07.017590,2023-04-05 18:50:07.035969
1411,85,40,2023-08-09 18:50:07.017594,2022-10-03 18:50:07.035972
1412,29,67,2022-09-29 18:50:07.017597,2023-03-07 18:50:07.035975
1413,21,28,2023-01-09 18:50:07.017601,2022-12-05 18:50:07.035979
1414,14,80,2022-11-15 18:50:07.017604,2023-07-15 18:50:07.035982
1415,43,33,2022-11-24 18:50:07.017608,2023-01-29 18:50:07.035986
1416,17,13,2023-07-05 18:50:07.017612,2023-03-15 18:50:07.035990
1417,74,95,2023-04-29 18:50:07.017615,2023-02-03 18:50:07.035993
1418,90,58,2022-09-30 18:50:07.017619,2022-11-28 18:50:07.035997
1419,75,47,2023-08-01 18:50:07.017622,2022-10-07 18:50:07.036000
1420,47,64,2022-10-27 18:50:07.017626,2023-05-16 18:50:07.036004
1421,74,21,2023-07-20 18:50:07.017629,2023-01-18 18:50:07.036007
1422,51,28,2023-08-25 18:50:07.017633,2023-05-12 18:50:07.036011
1423,11,7,2022-11-22 18:50:07.017636,2022-12-11 18:50:07.036014
1424,96,72,2023-04-20 18:50:07.017640,2022-10-23 18:50:07.036018
1425,58,79,2023-04-13 18:50:07.017643,2023-06-23 18:50:07.036021
1426,81,51,2023-04-11 18:50:07.017647,2023-06-13 18:50:07.036025
1427,5,9,2023-05-05 18:50:07.017650,2022-11-30 18:50:07.036028
1428,66,88,2023-03-19 18:50:07.017653,2022-12-28 18:50:07.036032
1429,68,18,2023-08-20 18:50:07.017657,2023-03-27 18:50:07.036035
1430,46,83,2022-10-24 18:50:07.017660,2023-05-12 18:50:07.036039
1431,35,53,2023-07-08 18:50:07.017664,2023-02-08 18:50:07.036042
1432,70,76,2023-04-01 18:50:07.017668,2023-04-13 18:50:07.036046
1433,95,37,2023-04-21 18:50:07.017671,2023-03-05 18:50:07.036049
1434,92,36,2022-12-07 18:50:07.017674,2023-08-20 18:50:07.036053
1435,15,50,2023-02-02 18:50:07.017678,2023-02-15 18:50:07.036056
1436,72,45,2023-03-12 18:50:07.017681,2023-08-19 18:50:07.036060
1437,66,99,2023-03-17 18:50:07.017685,2023-02-02 18:50:07.036063
1438,18,47,2023-03-17 18:50:07.017689,2023-06-21 18:50:07.036067
1439,56,12,2023-01-04 18:50:07.017692,2022-10-16 18:50:07.036070
1440,35,60,2023-06-17 18:50:07.017695,2023-05-04 18:50:07.036074
1441,78,96,2022-11-09 18:50:07.017699,2023-01-05 18:50:07.036077
1442,85,28,2023-09-10 18:50:07.017703,2023-08-27 18:50:07.036081
1443,94,61,2022-10-22 18:50:07.017706,2023-02-07 18:50:07.036084
1444,81,18,2023-08-07 18:50:07.017709,2023-02-24 18:50:07.036088
1445,2,32,2022-10-14 18:50:07.017713,2023-04-16 18:50:07.036091
1446,87,37,2023-02-09 18:50:07.017717,2023-06-15 18:50:07.036095
1447,76,18,2022-12-13 18:50:07.017720,2022-10-16 18:50:07.036098
1448,33,87,2023-07-14 18:50:07.017723,2022-12-18 18:50:07.036102
1449,11,30,2023-06-12 18:50:07.017727,2023-01-25 18:50:07.036105
1450,90,65,2023-03-30 18:50:07.017730,2023-02-21 18:50:07.036109
1451,24,19,2023-04-17 18:50:07.017734,2022-10-08 18:50:07.036112
1452,48,26,2023-03-06 18:50:07.017738,2023-06-03 18:50:07.036116
1453,40,70,2023-07-04 18:50:07.017741,2022-10-07 18:50:07.036119
1454,62,79,2023-03-29 18:50:07.017745,2022-12-27 18:50:07.036123
1455,18,20,2022-11-13 18:50:07.017748,2023-04-24 18:50:07.036126
1456,39,43,2023-01-29 18:50:07.017751,2023-08-23 18:50:07.036130
1457,55,53,2023-05-26 18:50:07.017755,2023-05-08 18:50:07.036134
1458,27,44,2023-08-07 18:50:07.017759,2022-12-04 18:50:07.036137
1459,28,71,2023-06-01 18:50:07.017763,2023-08-28 18:50:07.036141
1460,5,33,2022-12-17 18:50:07.017766,2023-05-03 18:50:07.036144
1461,98,56,2023-06-03 18:50:07.017770,2022-10-17 18:50:07.036148
1462,26,49,2023-03-10 18:50:07.017773,2022-11-20 18:50:07.036151
1463,39,92,2023-02-02 18:50:07.017776,2023-06-10 18:50:07.036155
1464,44,26,2023-03-26 18:50:07.017780,2023-06-26 18:50:07.036158
1465,69,62,2023-06-21 18:50:07.017784,2022-09-30 18:50:07.036162
1466,89,91,2022-11-06 18:50:07.017787,2023-01-24 18:50:07.036165
1467,94,53,2023-02-17 18:50:07.017791,2023-06-21 18:50:07.036169
1468,37,90,2023-01-21 18:50:07.017794,2022-11-24 18:50:07.036173
1469,1,65,2022-09-29 18:50:07.017798,2023-02-21 18:50:07.036176
1470,76,20,2022-12-09 18:50:07.017801,2023-03-06 18:50:07.036180
1471,85,68,2023-01-02 18:50:07.017812,2023-08-09 18:50:07.036183
1472,95,61,2023-02-19 18:50:07.017816,2022-10-02 18:50:07.036186
1473,36,36,2023-03-23 18:50:07.017820,2023-07-31 18:50:07.036190
1474,25,83,2023-08-03 18:50:07.017823,2023-06-05 18:50:07.036194
1475,6,20,2023-07-26 18:50:07.017827,2022-10-02 18:50:07.036197
1476,65,82,2023-07-14 18:50:07.017832,2023-05-19 18:50:07.036201
1477,74,41,2022-12-14 18:50:07.017836,2023-08-14 18:50:07.036204
1478,38,79,2023-06-01 18:50:07.017839,2023-06-22 18:50:07.036208
1479,32,36,2023-02-12 18:50:07.017848,2022-12-08 18:50:07.036211
1480,82,26,2023-04-19 18:50:07.017851,2023-02-22 18:50:07.036215
1481,96,62,2023-09-01 18:50:07.017855,2023-07-05 18:50:07.036218
1482,56,32,2023-04-30 18:50:07.017859,2023-09-15 18:50:07.036222
1483,53,96,2022-12-22 18:50:07.017862,2022-11-06 18:50:07.036225
1484,54,48,2023-09-02 18:50:07.017865,2023-02-24 18:50:07.036229
1485,91,73,2022-11-18 18:50:07.017869,2023-07-15 18:50:07.036232
1486,38,82,2023-04-23 18:50:07.017873,2023-02-22 18:50:07.036236
1487,64,15,2023-09-17 18:50:07.017877,2023-02-17 18:50:07.036239
1488,87,69,2023-05-27 18:50:07.017880,2022-11-13 18:50:07.036243
1489,5,9,2023-06-26 18:50:07.017884,2022-11-02 18:50:07.036246
1490,43,45,2023-03-07 18:50:07.017887,2022-11-25 18:50:07.036250
1491,40,65,2023-03-26 18:50:07.017891,2023-04-17 18:50:07.036253
1492,88,1,2023-03-13 18:50:07.017895,2023-09-22 18:50:07.036257
1493,61,65,2023-05-12 18:50:07.017898,2023-02-07 18:50:07.036260
1494,13,99,2023-04-27 18:50:07.017902,2023-07-12 18:50:07.036263
1495,75,33,2022-09-28 18:50:07.017905,2023-04-25 18:50:07.036267
1496,74,76,2023-03-13 18:50:07.017909,2023-02-01 18:50:07.036271
1497,52,88,2023-06-11 18:50:07.017912,2023-08-12 18:50:07.036274
1498,16,87,2023-05-26 18:50:07.017916,2023-07-26 18:50:07.036278
1499,29,82,2023-07-06 18:50:07.017919,2023-02-16 18:50:07.036281
1500,97,76,2023-08-06 18:50:07.017923,2023-08-26 18:50:07.036285
1501,89,36,2022-11-24 18:50:07.017926,2023-07-02 18:50:07.036288
1502,88,63,2023-05-15 18:50:07.017930,2023-07-19 18:50:07.036292
1503,87,55,2023-04-12 18:50:07.017937,2023-09-04 18:50:07.036295
1504,6,81,2023-01-13 18:50:07.017940,2023-05-24 18:50:07.036299
1505,56,50,2023-08-02 18:50:07.017944,2023-09-04 18:50:07.036303
1506,77,81,2022-09-30 18:50:07.017947,2022-10-17 18:50:07.036306
1507,47,21,2022-12-13 18:50:07.017951,2023-07-29 18:50:07.036309
1508,62,62,2023-08-01 18:50:07.017954,2023-04-27 18:50:07.036313
